queueOrder,page,oldPath,clicks,impressions,priorityScore,legacyType,suggestedTargetPath,proposedTargetPath,decisionType,reasonCode,confidence,curationStatus,finalDecision,reviewStatus,finalTargetPath,reviewerNotes,reviewedAt,reviewVersion
279,https://www.kotacom.id/product-tag/jual-komputer-rakitan-gresik,/product-tag/jual-komputer-rakitan-gresik,1,4,19.45,other_nested,,/products/category/jual-komputer-rakitan-gresik,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-gresik,Deterministic mapping by route contract v1.,2026-04-01,v2
280,https://www.kotacom.id/tag/jasa-recovery-data-laptop-murah-ngawi,/tag/jasa-recovery-data-laptop-murah-ngawi,1,4,19.05,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
281,https://www.kotacom.id/product-category/rakit-pc/rakit-pc-graphic,/product-category/rakit-pc/rakit-pc-graphic,1,4,8.25,other_nested,,/products/category/rakit-pc,manual_review,legacy_product_category_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_product_category_to_products_category).,2026-04-01,v3
282,https://www.kotacom.id/posts/it-infrastructure-planning-surabaya,/posts/it-infrastructure-planning-surabaya,0,4,17.2,other_nested,,/blog/it-infrastructure-planning-surabaya,redirect,legacy_posts_to_blog,high,pending_review,approved_redirect,approved,/blog/it-infrastructure-planning-surabaya,Deterministic mapping by route contract v1.,2026-04-01,v2
283,https://www.kotacom.id/tag/game-pc-malang,/tag/game-pc-malang,0,4,17,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
284,https://www.kotacom.id/tag/service-mac-sidoarjo,/tag/service-mac-sidoarjo,0,4,15.6,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
285,https://www.kotacom.id/product-tag/jual-komputer-rakitan-banyuwangi,/product-tag/jual-komputer-rakitan-banyuwangi,0,4,15.4,other_nested,,/products/category/jual-komputer-rakitan-banyuwangi,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-banyuwangi,Deterministic mapping by route contract v1.,2026-04-01,v2
286,https://www.kotacom.id/product-tag/jual-pc-rakitan-murah-sidoarjo,/product-tag/jual-pc-rakitan-murah-sidoarjo,0,4,15.4,other_nested,,/products/category/jual-pc-rakitan-murah-sidoarjo,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-pc-rakitan-murah-sidoarjo,Deterministic mapping by route contract v1.,2026-04-01,v2
287,https://www.kotacom.id/tag/jasa-pasang-software-kasir-surabaya,/tag/jasa-pasang-software-kasir-surabaya,0,4,15,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
288,https://www.kotacom.id/product/hardisk-eksternal-2tb-film-bluray-game-pc-konser-musik-fitnes-0,/product/hardisk-eksternal-2tb-film-bluray-game-pc-konser-musik-fitnes-0,0,4,14.4,other_nested,,/products/hardisk-eksternal-2tb-film-bluray-game-pc-konser-musik-fitnes-0,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/hardisk-eksternal-2tb-film-bluray-game-pc-konser-musik-fitnes-0,Deterministic mapping by route contract v1.,2026-04-01,v2
289,https://www.kotacom.id/tag/service-laptop-murah-situbondo,/tag/service-laptop-murah-situbondo,0,4,14.4,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
290,https://www.kotacom.id/tag/jual-game-pc-jember,/tag/jual-game-pc-jember,0,4,14,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
291,https://www.kotacom.id/projects/it-infrastructure-upgrade-cv-maju-bersama,/projects/it-infrastructure-upgrade-cv-maju-bersama,0,4,13.6,project_detail,/services,/projects/it-infrastructure-upgrade-cv-maju-bersama,keep_or_redirect,projects_direct,medium,pending_review,approved_keep_or_redirect,in_review,/projects/it-infrastructure-upgrade-cv-maju-bersama,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
292,https://www.kotacom.id/tag/jasa-mengembalikan-data-yang-terhapus-jember,/tag/jasa-mengembalikan-data-yang-terhapus-jember,0,4,13.6,other_nested,,/services,manual_review,legacy_tag_to_services_listing,low,pending_review,approved_redirect,approved_low_confidence,/services,Manual intent mapping v3 (legacy_tag_to_services_listing).,2026-04-01,v3
293,https://www.kotacom.id/tag/service-macbook-murah-mojokerto,/tag/service-macbook-murah-mojokerto,0,4,13.6,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
294,https://www.kotacom.id/tag/sewa-game-pc-gresik,/tag/sewa-game-pc-gresik,0,4,13.6,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
295,https://www.kotacom.id/product/pc-rakitan-core-i3-3240-ssd-120gb-4gb-500gb-design-office-admin,/product/pc-rakitan-core-i3-3240-ssd-120gb-4gb-500gb-design-office-admin,0,4,13.2,other_nested,,/products/pc-rakitan-core-i3-3240-ssd-120gb-4gb-500gb-design-office-admin,redirect,product_singular_to_plural,medium,pending_review,approved_redirect,approved,/products/pc-rakitan-core-i3-3240-ssd-120gb-4gb-500gb-design-office-admin,Deterministic mapping by route contract v1.,2026-04-01,v2
296,https://www.kotacom.id/tag/jasa-install-os-software-macbook-gresik,/tag/jasa-install-os-software-macbook-gresik,0,4,13.2,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
297,https://www.kotacom.id/tag/jual-pc-rakitan-murah-bojonegoro,/tag/jual-pc-rakitan-murah-bojonegoro,0,4,13.2,other_nested,,/products/category/rakit-pc,manual_review,legacy_tag_pc_intent_to_products_category,low,pending_review,approved_redirect,approved_low_confidence,/products/category/rakit-pc,Manual intent mapping v3 (legacy_tag_pc_intent_to_products_category).,2026-04-01,v3
298,https://www.kotacom.id/tag/service-laptop-murah-bangkalan,/tag/service-laptop-murah-bangkalan,0,4,13.2,other_nested,,/services/it-support,manual_review,legacy_tag_it_support_intent_to_service,low,pending_review,approved_redirect,approved_low_confidence,/services/it-support,Manual intent mapping v3 (legacy_tag_it_support_intent_to_service).,2026-04-01,v3
299,https://www.kotacom.id/projects/manufacturing,/projects/manufacturing,0,4,12.6,project_detail,/services,/projects/manufacturing,keep_or_redirect,projects_direct,medium,pending_review,approved_keep_or_redirect,in_review,/projects/manufacturing,Target path pattern is valid; verify content existence in CMS before final redirect.,2026-04-01,v2
300,https://www.kotacom.id/product-tag/jual-komputer-rakitan-madura,/product-tag/jual-komputer-rakitan-madura,0,4,12.4,other_nested,,/products/category/jual-komputer-rakitan-madura,redirect,product_tag_to_products_category,medium,pending_review,approved_redirect,approved,/products/category/jual-komputer-rakitan-madura,Deterministic mapping by route contract v1.,2026-04-01,v2
